ID,Title,Author(s),Source,Journal,Language(s),Publication year,Fulltext URL 
"S1414-753X2009000200006-scl","A crise ambiental sob a perspectiva da memória e dos itinerários no mundo urbano contemporâneo","Devos, Rafael Victorino","Ambiente &amp; Sociedade; 12(2); 293-306","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000200006&lang=pt" 
"S1414-753X2009000200007-scl","Desafios na construção de indicadores de sustentabilidade","Guimarães, Roberto Pereira, Feichas, Susana Arcangela Quacchia","Ambiente &amp; Sociedade; 12(2); 307-323","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000200007&lang=pt" 
"S1414-753X2009000200008-scl","Estaciones biológicas y participación social: la experiencia de la Universidad Nacional Autónoma de México en Los Tuxtlas, Veracruz, México","Durand Smith, Marcia Leticia, Ruiz Cedillo, Julieta","Ambiente &amp; Sociedade; 12(2); 325-340","Ambiente &amp; Sociedade","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000200008&lang=pt" 
"S1414-753X2009000200009-scl","Análisis del concepto de recursos naturales en dos estudios de caso en Argentina","Mastrangelo, Andrea Verónica","Ambiente &amp; Sociedade; 12(2); 341-355","Ambiente &amp; Sociedade","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000200009&lang=pt" 
"S1414-753X2009000200010-scl","A conservação ambiental como critério de relações entre grupos e valores: representações e conflitos no entorno do Parque Nacional das Emas, Goiás","Fleury, Lorena Cândido, Almeida, Jalcione Pereira de","Ambiente &amp; Sociedade; 12(2); 357-372","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000200010&lang=pt" 
"S1414-753X2009000200011-scl","Quem é quem diante da presença de espécies exóticas no Brasil? Uma leitura do arcabouço institucional-legal voltada para a formulação de uma Política Pública Nacional","Oliveira, Anderson Eduardo da Silva, Machado, Carlos José Saldanha","Ambiente &amp; Sociedade; 12(2); 373-387","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000200011&lang=pt" 
"S1414-753X2009000200012-scl","O que é justiça ambiental","Ioris, Antônio Augusto Rossotto","Ambiente &amp; Sociedade; 12(2); 389-392","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000200012&lang=pt" 
"S1414-753X2009000200013-scl","Ecossistemas florestais: interação homem-ambiente","Ferreira, Lúcia da Costa","Ambiente &amp; Sociedade; 12(2); 399-403","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000200013&lang=pt" 
"S1414-753X2009000200014-scl","População e mudança climática: dimensões humanas das mudanças ambientais globais","Martins, Rafael D&#039;Almeida","Ambiente &amp; Sociedade; 12(2); 399-403","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000200014&lang=pt" 
"S1414-753X2009000100009-scl","Inclusão, deliberação e controle: três dimensões dedemocracia nos comitês e consórcios de bacias hidrográficas no Brasil","Abers, Rebecca Neaera, Formiga-Johnsson, Rosa Maria, Frank, Beate, Keck, Margaret Elizabeth, Lemos, Maria Carmen","Ambiente &amp; Sociedade; 12(1); 115-132","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100009&lang=pt" 
"S1414-753X2009000100001-scl","Editorial","","Ambiente &amp; Sociedade; 12(1); -","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100001&lang=pt" 
"S1414-753X2009000100002-scl","Engaging nanotechnologies: a case study of &#039;upstream&#039; public engagement","Macnaghten, Phil","Ambiente &amp; Sociedade; 12(1); 1-18","Ambiente &amp; Sociedade","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100002&lang=pt" 
"S1414-753X2009000100003-scl","A política democrática da sustentabilidade: os modelos deliberativo e associativo de democracia ambiental","Lenzi, Cristiano Luis","Ambiente &amp; Sociedade; 12(1); 19-36","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100003&lang=pt" 
"S1414-753X2009000100004-scl","Violências fundadoras: o Pontal do Paranapanema entre 1850 e 1930","Leonidio, Adalmir","Ambiente &amp; Sociedade; 12(1); 37-48","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100004&lang=pt" 
"S1414-753X2009000100005-scl","Geografia, história e ecologia: criando pontes para a interpretação da paisagem","Solórzano, Alexandro, Oliveira, Rogério Ribeiro de, Guedes-Bruni, Rejan Rodrigues","Ambiente &amp; Sociedade; 12(1); 49-66","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100005&lang=pt" 
"S1414-753X2009000100006-scl","Considerações sobre a legislação correlata à zona-tampão de unidades de conservação no Brasil","Vitalli, Patrícia De Luca, Zakia, Maria José Brito, Durigan, Giselda","Ambiente &amp; Sociedade; 12(1); 67-82","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100006&lang=pt" 
"S1414-753X2009000100007-scl","Híbridos na paisagem: uma etnografia de espaços de produção e de conservação","Silveira, Pedro Castelo Branco","Ambiente &amp; Sociedade; 12(1); 83-98","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100007&lang=pt" 
"S1414-753X2009000100008-scl","Espacio urbano y riesgo de desastres: la expansión de las urbanizaciones cerradas sobre áreas inundables de Tigre (Argentina)","Ríos, Diego","Ambiente &amp; Sociedade; 12(1); 99-114","Ambiente &amp; Sociedade","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100008&lang=pt" 
"S1414-753X2009000100010-scl","Trilhas da política ambiental: conflitos, agendas e criação de unidades de conservação","Santos, Leonardo Bis dos","Ambiente &amp; Sociedade; 12(1); 133-150","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100010&lang=pt" 
"S1414-753X2009000100011-scl","Gestão compartilhada ecomunitária da pesca no Brasil: avanços e desafios","Kalikoski, Daniela Coswig, Seixas, Cristiana Simão, Almudi, Tiago","Ambiente &amp; Sociedade; 12(1); 151-172","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100011&lang=pt" 
"S1414-753X2009000100012-scl","Urbanidade rural, território e sustentabilidade: relações decontato em uma comunidade indígena no noroeste amazônico","Toledo, Renata Ferraz de, Giatti, Leandro Luiz, Pelicioni, Maria Cecília Focesi","Ambiente &amp; Sociedade; 12(1); 173-188","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100012&lang=pt" 
"S1414-753X2009000100013-scl","Processo decisório do REACH: a nova política européia dos químicos","Fernandes, Lúcia de Oliveira","Ambiente &amp; Sociedade; 12(1); 189-202","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100013&lang=pt" 
"S1414-753X2009000100014-scl","Superalimentados, mas subnutridos: um diagnóstico do sistema alimentar industrial","Bianco, André Luiz, Cassiano, Ana Carolina Ribeiro Lobo de","Ambiente &amp; Sociedade; 12(1); 203-206","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100014&lang=pt" 
"S1414-753X2009000100015-scl","&quot;Amazônia: natureza e sociedade em transformação&quot;","Drucker, Debora Pignatari","Ambiente &amp; Sociedade; 12(1); 207-210","Ambiente &amp; Sociedade","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2009000100015&lang=pt" 
"S1414-753X2008000100001-scl","Editorial","","Ambiente &amp; Sociedade; 11(1); -","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100001&lang=pt" 
"S1414-753X2008000100002-scl","Meteorologia e poluição atmosférica","Moreira, Davidson Martins, Tirabassi, Tiziano, Moraes, Marcelo Romero de","Ambiente &amp; Sociedade; 11(1); 1-13","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100002&lang=pt" 
"S1414-753X2008000100003-scl","Desenvolvimento sustentável: uma abordagem baseada em sistemas dissipativos","Silva Neto, Benedito","Ambiente &amp; Sociedade; 11(1); 15-31","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100003&lang=pt" 
"S1414-753X2008000100007-scl","Espaços territoriais especialmente protegidos: conceito e implicações jurídicas","Pereira, Polyana Faria, Scardua, Fernando Paiva","Ambiente &amp; Sociedade; 11(1); 81-97","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100007&lang=pt" 
"S1414-753X2008000100008-scl","Integrando desenhos e imagens de satélite no estudo de mudanças no uso e cobertura da terra","D&#039;Antona, Álvaro de Oliveira, Cak, Anthony Daniel, Nascimento, Thais Tartalha do","Ambiente &amp; Sociedade; 11(1); 99-116","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100008&lang=pt" 
"S1414-753X2008000100009-scl","Os limites do poder das empresas multinacionais: o caso do Protocolo de Cartagena","Sarfati, Gilberto","Ambiente &amp; Sociedade; 11(1); 117-130","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100009&lang=pt" 
"S1414-753X2008000100011-scl","Áreas (des)protegidas do Brasil: as estâncias hidrominerais","Ninis, Alessandra Bortoni, Drummond, José Augusto","Ambiente &amp; Sociedade; 11(1); 149-166","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100011&lang=pt" 
"S1414-753X2008000100012-scl","A cadeia de destinação dos pneus inservíveis: o papel da regulação e do desenvolvimento tecnológico","Motta, Flávia Gutierrez","Ambiente &amp; Sociedade; 11(1); 167-184","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100012&lang=pt" 
"S1414-753X2008000100013-scl","Espaço emocional e indicadores de sustentabilidade","Paulista, Geralda, Varvakis, Gregório, Montibeller-Filho, Gilberto","Ambiente &amp; Sociedade; 11(1); 185-200","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100013&lang=pt" 
"S1414-753X2008000100014-scl","Uma demão de verde: os laços entre grupos ambientais, governos e grandes negócios","Rabinovici, Andréa","Ambiente &amp; Sociedade; 11(1); 201-205","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100014&lang=pt" 
"S1414-753X2008000100004-scl","Notas para uma história da exploração madeireira na Mata Atlântica do sul-sudeste","Cabral, Diogo de Carvalho, Cesco, Susana","Ambiente &amp; Sociedade; 11(1); 33-48","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100004&lang=pt" 
"S1414-753X2008000100010-scl","Trajetórias do Jaguary - unidades de conservação, percepção ambiental e turismo: um estudo na APA do Sistema Cantareira, São Paulo","Hoeffel, João Luiz, Fadini, Almerinda Antonia Barbosa, Machado, Micheli Kowalczuk, Reis, Jussara Christina","Ambiente &amp; Sociedade; 11(1); 131-148","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100010&lang=pt" 
"S1414-753X2008000100005-scl","Matrizes que se cruzam: interações entre movimento socioambiental e campo jornalístico","Mazzarino, Jane","Ambiente &amp; Sociedade; 11(1); 49-66","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100005&lang=pt" 
"S1414-753X2008000100006-scl","Monitoramento limnológico: um instrumento para a conservação dos recursos hídricos no planejamento e na gestão urbano-ambientais","Marotta, Humberto, Santos, Roselaine Oliveira dos, Enrich-Prast, Alex","Ambiente &amp; Sociedade; 11(1); 67-79","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000100006&lang=pt" 
"S1414-753X2008000100006-sss","The sacralization of nature and the &#039;naturalization&#039; of the sacred: theoretical contributions for the comprehension of the intercrossing between health, ecology and spirituality - The &quot;cultivating self&quot;: health, ecology and spirituality","Carvalho, Isabel Cristina Moura, Steil, Carlos Alberto, Jeronymo, Leonardo De Brito","Ambiente &amp; sociedade; 4(se); -","Ambiente &amp; sociedade","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S1414-753X2008000100006&lang=pt" 
"S1414-753X2008000100005-sss","Multidisciplinary and participatory elaboration of role-playing games: a companion modeling experience on the management of water sources of São Paulo Metropolitan Region","Ducrot, Raphaèle, Jacobi, Pedro Roberto, Barban, Vilma, Clavel, Lucie, Carmargo, Maria Eugenia, Carvalho, Yara Maria Chagas de, Franca, Terezinha Joyce Fernandes, Sendacz, Suzana, Gunther, Wanda Maria Risso, Jeronymo, Leonardo De Brito","Ambiente &amp; sociedade; 4(se); -","Ambiente &amp; sociedade","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S1414-753X2008000100005&lang=pt" 
"S1414-753X2008000200001-scl","Editorial","","Ambiente &amp; Sociedade; 11(2); -","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000200001&lang=pt" 
"S1414-753X2008000200002-scl","Contratos territoriais de estabelecimento na França: rumo a um novo pacto social na agricultura?","Arranz, Ana Velasco, Estrada, Eduardo Moyano, Dos Anjos, Flávio Sacco","Ambiente &amp; Sociedade; 11(2); 219-235","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000200002&lang=pt" 
"S1414-753X2008000200003-scl","Educação ambiental e gestão participativa de unidades de conservação: elementos para se pensar a sustentabilidade democrática","Loureiro, Carlos Frederico Bernardo, Cunha, Cláudia Conceição","Ambiente &amp; Sociedade; 11(2); 237-253","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000200003&lang=pt" 
"S1414-753X2008000200004-scl","Entre &quot;tradicionais&quot; e &quot;modernos&quot;: negociações de direitos em duas unidades de conservação da Amazônia brasileira","Creado, Eliana Santos Junqueira, Mendes, Ana Beatriz Vianna, Ferreira, Lúcia da Costa, Campos, Simone Vieira de","Ambiente &amp; Sociedade; 11(2); 255-271","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000200004&lang=pt" 
"S1414-753X2008000200005-scl","&quot;À sombra do mato virgem ...&quot;: natureza e modernidade em uma abordagem sociológica brasileira","Tavolaro, Sergio Barreira de Faria","Ambiente &amp; Sociedade; 11(2); 273-287","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000200005&lang=pt" 
"S1414-753X2008000200006-scl","A sacralização da natureza e a &#039;naturalização&#039; do sagrado: aportes teóricos para a compreensão dos entrecruzamentos entre saúde, ecologia e espiritualidade","Carvalho, Isabel Cristina Moura, Steil, Carlos Alberto","Ambiente &amp; Sociedade; 11(2); 289-305","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000200006&lang=pt" 
"S1414-753X2008000200007-scl","Segregação social como externalização de conflitos ambientais: a elitização do meio ambiente na APA-Sul, Região Metropolitana de Belo Horizonte","Laschefski, Klemens, Costa, Heloisa Soares de Moura","Ambiente &amp; Sociedade; 11(2); 307-322","Ambiente &amp; Sociedade","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2008000200007&lang=pt" 
